Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
34,83400,97,623,N,1592,4304,96000,93000,0.369888,Active,non-default,IN,"43,003",0
26,112000,80,585,N,1732,4775,197500,193313,0.362723,Pay-off,non-default,IL,"45,787",0
29,122900,100,760,N,3136,4400,193500,195000,0.712727,Active,non-default,OR,"42,617",0
37,132000,80,740,N,1322,4581,148000,145000,0.288583,Pay-off,non-default,MO,"43,988",0
45,126211,90,735,N,2936,5181,220000,215000,0.566686,Pay-off,non-default,CO,"51,022",0
37,191700,90,767,N,2767,9344,270000,269375,0.296126,Active,non-default,FL,"40,171",0
40,229320,100,525,Y,2715,4823,160000,160000,0.562928,Pay-off,non-default,CA,"49,894",1
31,175000,100,639,N,2028,5800,155000,153000,0.349655,Pay-off,non-default,VA,"53,275",1
52,321570,95,740,N,900,5025,133000,119000,0.179116,Active,non-default,AZ,"42,590",1
30,111000,80,900,N,428,1733,85000,85000,0.246971,Active,non-default,NC,"39,000",1
55,244000,100,634,N,1488,3916,215000,186200,0.37998,Pay-off,non-default,GA,"43,217",1
25,66000,80,636,N,1472,5833,158000,154900,0.252357,Active,non-default,GA,"43,217",0
28,122800,97,709,Y,2726,5802,285000,286000,0.469838,Active,non-default,IL,"45,787",0
37,263500,85,669,Y,1182,2757,132000,130500,0.428727,Pay-off,non-default,FL,"40,171",1
29,110200,95,755,Y,1708,3153,231000,229900,0.541706,Active,non-default,OH,"44,160",0
30,240000,70,711,N,2030,3785,205000,190112,0.536328,Pay-off,non-default,NC,"39,000",1
37,96000,100,653,N,0,5025,118000,112350,0,Pay-off,non-default,NJ,"56,772",0
37,209000,95,650,N,3327,5025,270000,262000,0.662131,Pay-off,non-default,MI,"44,476",0
41,197000,100,652,N,4600,5025,190000,185000,0.915481,Default,default,TX,"41,275",1
29,98900,100,733,N,725,5000,146000,139900,0.145,Pay-off,non-default,CA,"49,894",0
37,162900,90,704,N,1186,2884,125000,125000,0.411234,Active,non-default,VA,"53,275",1
37,151500,81,687,Y,2200,5025,186000,184500,0.437839,Active,non-default,WA,"48,688",0
37,111650,102,794,N,1428,2320,225000,225000,0.615517,Pay-off,non-default,WA,"48,688",0
25,132000,100,616,Y,4958,7325,255000,247473,0.67686,Active,non-default,NC,"39,000",0
45,103000,100,682,N,1324,3792,123000,121000,0.349156,Pay-off,non-default,MI,"44,476",0
32,99700,100,730,N,1570,4110,138500,137000,0.381995,Pay-off,non-default,CA,"49,894",0
35,130400,80,526,Y,1797,2705,250000,249450,0.664325,Pay-off,non-default,CA,"49,894",0
32,161500,95,759,N,3456,6071,316000,315409,0.569264,Active,non-default,TX,"41,275",0
26,102000,100,687,Y,2560,6500,210000,210000,0.393846,Active,non-default,WA,"48,688",0
32,50350,95,731,N,1674,4577,168000,165500,0.365742,Active,non-default,GA,"43,217",0
29,85000,100,714,N,3535,5880,234000,234000,0.60119,Active,non-default,OR,"42,617",0
27,163384,97,761,N,1643,2904,166000,163952,0.565771,Active,non-default,FL,"40,171",0
38,78000,100,733,Y,2237,4551,285000,284000,0.49154,Pay-off,non-default,CA,"49,894",0
54,218700,90,806,N,1846,3434,136000,135000,0.537566,Active,non-default,MD,"56,763",1
31,160550,95,507,Y,1299,3851,133000,131900,0.337315,Active,non-default,GA,"43,217",1
45,123678,95,688,N,1388,4683,169000,165000,0.296391,Pay-off,non-default,CO,"51,022",0
23,109700,95,715,N,1426,28850,138000,138000,0.049428,Active,non-default,IL,"45,787",0
37,317450,76,666,N,0,5025,238000,236328,0,Pay-off,non-default,AZ,"42,590",1
31,159495,100,665,N,1263,5500,159000,159000,0.229636,Pay-off,non-default,NV,"46,984",1
48,179500,100,689,Y,1453,3624,94500,94500,0.400938,Active,non-default,FL,"40,171",1
39,231000,98,806,N,1725,3913,135000,132250,0.440838,Active,non-default,IL,"45,787",1
37,97350,80,659,N,1629,4631,170000,170000,0.35176,Active,non-default,IN,"43,003",0
45,100000,68,788,N,1154,5500,187000,100000,0.209818,Active,non-default,TX,"41,275",0
29,90100,95,646,Y,3070,6828,252000,251740,0.449619,Pay-off,non-default,OH,"44,160",0
46,144900,100,522,Y,1625,3389,120000,119000,0.479492,Active,non-default,IL,"45,787",1
39,123690,100,796,N,884,4476,120000,120300,0.197498,Active,non-default,TN,"38,550",1
41,165000,95,678,N,827,1946,107000,107000,0.424974,Active,non-default,KY,"37,396",1
31,107793,102,668,N,1182,4125,145000,142000,0.286545,Pay-off,non-default,VA,"53,275",0
34,168500,100,707,N,1486,3409,120000,115000,0.435905,Default,default,CO,"51,022",1
39,230000,88,720,N,2484,12033,300000,299000,0.206432,Pay-off,non-default,NY,"44,228",0
65,162450,95,679,N,3149,5025,300000,299000,0.626706,Active,non-default,CA,"49,894",0
22,170000,90,755,N,1049,4600,200000,200000,0.228043,Pay-off,non-default,CA,"49,894",0
25,65000,100,669,N,1932,7000,230000,220000,0.276,Pay-off,non-default,NY,"44,228",0
23,51650,95,803,N,1373,6250,184000,180000,0.21968,Active,non-default,MS,"33,659",0
31,139300,98,676,N,2088,3833,161000,160000,0.544743,Active,non-default,MI,"44,476",0
37,159900,100,660,N,1761,4141,148000,147000,0.42526,Active,non-default,TX,"41,275",1
37,268375,95,702,N,778,1811,103000,101000,0.429597,Active,non-default,WI,"47,220",1
35,164000,80,686,N,2647,12775,385000,385000,0.207202,Pay-off,non-default,CA,"49,894",0
50,99000,90,697,N,1747,7528,245000,245000,0.232067,Pay-off,non-default,CA,"49,894",0
37,144000,100,668,Y,1020,3120,118000,112000,0.326923,Active,non-default,GA,"43,217",1
43,118750,95,594,N,634,2164,88500,88500,0.292976,Default,default,VA,"53,275",1
28,142500,100,522,Y,1738,5000,169000,168500,0.3476,Pay-off,non-default,CA,"49,894",0
36,274000,73,712,N,5640,12507,317500,310223,0.450947,Pay-off,non-default,CA,"49,894",0
44,126000,90,695,Y,2029,4357,180000,175400,0.465687,Active,non-default,IL,"45,787",0
57,156400,73,682,N,1131,5025,201500,201333,0.225089,Active,non-default,OK,"38,281",0
24,90000,90,650,N,2607,7800,197000,196726,0.334231,Active,non-default,FL,"40,171",0
33,121600,95,791,N,1672,4649,120000,119000,0.359647,Active,non-default,TX,"41,275",1
37,300000,100,638,Y,670,2381,72000,69900,0.281394,Active,non-default,IA,"43,042",1
47,252000,90,627,N,0,5025,115000,114300,0,Active,non-default,NY,"44,228",1
37,176700,95,632,N,1287,4333,115000,114975,0.297023,Pay-off,non-default,NC,"39,000",1
37,121500,100,768,N,1054,4050,142000,139165,0.260247,Active,non-default,WI,"47,220",0
29,252650,95,672,N,3106,5025,335000,330000,0.618148,Active,non-default,NY,"44,228",0
40,154933,100,717,N,1071,4112,131500,131000,0.260457,Active,non-default,AZ,"42,590",1
32,172300,95,633,Y,0,5025,117000,111500,0,Active,non-default,MN,"55,914",1
52,55100,95,662,N,0,8327,285000,55100,0,Pay-off,non-default,FL,"40,171",0
55,119000,100,797,N,1223,3611,63000,60000,0.338687,Active,non-default,TX,"41,275",1
27,243394,95,600,Y,1068,1863,105000,103900,0.573269,Active,non-default,LA,"35,523",1
42,255200,80,711,N,0,5025,130000,120022,0,Active,non-default,IL,"45,787",1
37,184500,100,676,N,1449,2140,112000,112000,0.677103,Active,non-default,CA,"49,894",1
36,94000,100,634,Y,3465,6666,172000,169500,0.519802,Active,non-default,FL,"40,171",0
37,171000,90,801,N,820,2439,97000,97000,0.336203,Default,default,SD,"40,518",1
48,112410,90,722,N,2583,4220,225500,225000,0.612085,Active,non-default,OH,"44,160",0
31,180000,100,713,N,1998,4750,272000,272000,0.420632,Pay-off,non-default,IL,"45,787",0
33,260205,95,652,N,2287,5025,206000,206000,0.455153,Pay-off,non-default,CA,"49,894",1
29,237975,95,662,N,1042,5025,115000,115000,0.207376,Pay-off,non-default,FL,"40,171",1
28,160000,100,681,N,1190,2857,73500,73500,0.416521,Default,default,NC,"39,000",1
47,34900,97,754,N,2861,8103,305000,303098,0.353079,Pay-off,non-default,IL,"45,787",0
36,182700,90,587,N,1025,2973,129000,126600,0.34477,Active,non-default,GA,"43,217",1
23,100350,97,690,N,3051,6416,203000,202290,0.47553,Active,non-default,DE,"50,152",0
37,68000,80,580,Y,2044,3876,163300,163300,0.527348,Active,non-default,FL,"40,171",0
43,235000,78,702,N,1330,11254,164000,164000,0.11818,Active,non-default,VA,"53,275",1
37,348000,80,679,N,3438,8780,357700,357276,0.391572,Pay-off,non-default,NC,"39,000",0
35,305000,100,804,Y,1586,3087,213000,213000,0.513767,Active,non-default,CA,"49,894",1
23,78000,100,806,N,1995,6006,53000,51750,0.332168,Active,non-default,TX,"41,275",1
37,116850,100,619,N,1303,5018,115000,115000,0.259665,Pay-off,non-default,MI,"44,476",1
56,148900,97,686,N,3199,7067,267000,267000,0.452667,Pay-off,non-default,MD,"56,763",0
24,92000,100,600,Y,1440,3845,141000,139900,0.374512,Active,non-default,TX,"41,275",0
31,124160,97,690,N,3668,6441,169000,165185,0.569477,Active,non-default,TX,"41,275",0
34,80000,100,599,N,2068,5520,208000,204900,0.374638,Pay-off,non-default,VA,"53,275",0
36,194700,95,738,N,1697,3580,105000,100000,0.474022,Active,non-default,MI,"44,476",1
30,113900,95,705,Y,2076,6200,350000,345000,0.334839,Pay-off,non-default,NY,"44,228",0
37,99900,80,690,N,1028,2727,81000,80385,0.376971,Pay-off,non-default,WI,"47,220",1
26,91200,95,719,N,1298,5500,165000,91200,0.236,Pay-off,non-default,IL,"45,787",0
22,84520,100,706,N,1884,6895,213000,206000,0.273241,Pay-off,non-default,FL,"40,171",0
29,180500,95,702,N,1014,3033,136000,135000,0.334322,Pay-off,non-default,WI,"47,220",1
41,183255,96,740,N,2641,5961,155000,155000,0.443046,Active,non-default,HI,"53,123",1
33,118750,95,708,N,2623,4854,253000,252990,0.540379,Pay-off,non-default,CA,"49,894",0
25,104900,100,678,N,2398,4680,170000,169990,0.512393,Active,non-default,TX,"41,275",0
37,181250,100,677,N,1012,5073,115000,115000,0.199487,Default,default,MO,"43,988",1
25,64500,97,712,N,2140,5358,286000,275000,0.399403,Pay-off,non-default,MD,"56,763",0
35,163900,95,619,Y,1440,2392,138500,138500,0.602007,Pay-off,non-default,VA,"53,275",1
20,184000,100,691,N,694,2000,89000,87000,0.347,Pay-off,non-default,CO,"51,022",1
44,66400,80,753,Y,4519,11042,305000,305000,0.409256,Default,default,TN,"38,550",0
37,280000,88,611,N,1033,3333,63000,63000,0.309931,Active,non-default,PA,"44,286",1
28,96100,100,670,Y,1915,6502,135000,129085,0.294525,Active,non-default,TX,"41,275",0
36,207100,95,810,N,1390,2150,125000,125000,0.646512,Pay-off,non-default,NE,"44,623",1
37,123100,100,654,N,2975,9665,150000,146000,0.307812,Pay-off,non-default,AZ,"42,590",0
49,283000,100,653,N,0,5025,77000,76200,0,Active,non-default,PA,"44,286",1
37,214200,90,615,N,993,1856,119000,118665,0.535022,Active,non-default,NC,"39,000",1
75,199500,95,596,N,1330,4235,92000,91500,0.31405,Active,non-default,OH,"44,160",1
37,130550,75,714,N,1990,8636,260000,260000,0.230431,Pay-off,non-default,CO,"51,022",0
37,153000,100,671,N,706,1907,61000,60500,0.370215,Active,non-default,PA,"44,286",1
35,128000,100,770,Y,1089,3050,71000,70525,0.357049,Active,non-default,IL,"45,787",1
77,134900,90,755,N,1954,4512,153000,142000,0.433067,Pay-off,non-default,TN,"38,550",0
51,159350,85,764,N,777,2355,95000,94900,0.329936,Pay-off,non-default,PA,"44,286",1
37,226600,100,617,N,1222,2842,76000,71500,0.429979,Pay-off,non-default,AZ,"42,590",1
37,170000,95,740,Y,1534,4038,202000,202000,0.379891,Pay-off,non-default,TN,"38,550",0
52,174400,80,691,N,2687,10410,300000,295625,0.258117,Pay-off,non-default,TX,"41,275",0
25,192000,100,583,N,3279,7769,236000,234900,0.422062,Pay-off,non-default,TN,"38,550",0
42,210600,90,619,N,662,2097,91000,91000,0.315689,Active,non-default,NC,"39,000",1
33,355500,90,542,Y,1484,2600,117000,115000,0.570769,Pay-off,non-default,FL,"40,171",1
65,69500,100,768,N,2434,7903,154500,146900,0.307984,Pay-off,non-default,CA,"49,894",0
55,140000,100,690,N,792,4800,97000,97000,0.165,Pay-off,non-default,CA,"49,894",1
24,144400,97,670,N,1179,5125,85000,79900,0.230049,Pay-off,non-default,PA,"44,286",1
30,116725,102,737,N,2550,5168,110000,110000,0.493421,Pay-off,non-default,LA,"35,523",1
37,261000,90,752,Y,2102,2439,138000,136000,0.861829,Pay-off,non-default,OR,"42,617",1
37,165000,100,787,Y,736,2379,51000,41000,0.309374,Active,non-default,TX,"41,275",1
37,199900,80,589,N,820,2111,84000,83000,0.388441,Active,non-default,NJ,"56,772",1
36,159100,100,684,Y,2218,3846,290000,290000,0.576703,Active,non-default,CA,"49,894",0
35,132050,95,771,N,1748,3530,155000,153888,0.495184,Pay-off,non-default,FL,"40,171",0
37,64505,95,712,N,2624,6926,160000,159000,0.378862,Pay-off,non-default,AZ,"42,590",0
37,111900,100,755,N,1346,5000,120500,119900,0.2692,Active,non-default,CO,"51,022",0
24,90500,100,689,N,0,6000,170000,170000,0,Active,non-default,PA,"44,286",0
43,72653,97,765,N,1943,6000,239000,238500,0.323833,Pay-off,non-default,OR,"42,617",0
38,198500,100,677,N,1872,3683,118500,115000,0.508281,Active,non-default,NC,"39,000",1
31,95000,100,713,N,2083,5717,167500,167500,0.364352,Pay-off,non-default,SC,"39,326",0
37,155000,100,662,N,669,2800,81500,81500,0.238929,Pay-off,non-default,AZ,"42,590",1
33,173375,95,744,Y,626,2474,69000,68500,0.253032,Active,non-default,AZ,"42,590",1
36,144300,95,650,N,2221,3919,154000,151810,0.566726,Active,non-default,GA,"43,217",0
30,131632,100,661,Y,1660,4007,95000,95000,0.414275,Pay-off,non-default,KY,"37,396",1
40,157000,100,635,Y,1464,3634,184000,184000,0.402862,Pay-off,non-default,CA,"49,894",0
37,278850,100,710,N,0,5025,115000,115000,0,Active,non-default,VA,"53,275",1
37,322500,90,670,Y,3672,5025,365000,367000,0.730792,Pay-off,non-default,NY,"44,228",0
36,160000,98,726,N,946,4000,128000,128000,0.2365,Active,non-default,MI,"44,476",1
42,139600,100,653,Y,1125,2617,86000,86000,0.429882,Pay-off,non-default,MO,"43,988",1
24,94500,90,759,N,2278,7982,250000,240835,0.285392,Pay-off,non-default,IN,"43,003",0
48,87373,100,709,N,3135,7583,145000,140000,0.413425,Pay-off,non-default,ME,"39,395",0
27,79900,100,675,N,1315,7200,190000,79900,0.182639,Active,non-default,WA,"48,688",0
37,148000,100,767,N,1774,4429,153000,152644,0.400542,Pay-off,non-default,SC,"39,326",0
41,177000,90,648,N,1011,2329,64000,57000,0.434092,Active,non-default,TX,"41,275",1
48,110960,95,615,N,2428,6047,180000,179001,0.401521,Pay-off,non-default,HI,"53,123",0
30,118250,95,630,N,1124,3500,114000,110000,0.321143,Active,non-default,VA,"53,275",1
34,146100,99,755,N,1472,5457,172000,171991,0.269745,Active,non-default,GA,"43,217",0
44,281000,99,631,N,1211,2973,118000,113300,0.407333,Active,non-default,WI,"47,220",1
37,110000,33,631,Y,1953,9629,283000,267000,0.202825,Pay-off,non-default,CA,"49,894",0
47,83760,100,692,N,2782,7196,284000,278547,0.386604,Pay-off,non-default,MD,"56,763",0
23,89850,95,754,N,573,4064,99000,95000,0.140994,Pay-off,non-default,NV,"46,984",0
47,186105,95,664,N,1877,3413,125000,115000,0.549956,Pay-off,non-default,MN,"55,914",1
27,296000,98,649,N,1164,5025,125000,121000,0.231656,Active,non-default,GA,"43,217",1
37,110567,95,704,Y,1687,4880,148000,147850,0.345697,Active,non-default,TN,"38,550",0
40,203000,100,690,N,550,1906,51000,49900,0.288562,Active,non-default,MO,"43,988",1
28,147000,100,641,Y,1992,3520,60000,60000,0.565909,Pay-off,non-default,FL,"40,171",1
25,128300,100,665,N,1271,4000,160000,160000,0.31775,Active,non-default,NJ,"56,772",0
25,180000,100,649,N,1262,4886,60000,53000,0.258289,Active,non-default,LA,"35,523",1
37,297500,83,743,N,4159,9886,266000,265000,0.420696,Active,non-default,AK,"54,627",1
30,137600,80,766,N,2075,5637,304000,300000,0.368104,Active,non-default,MD,"56,763",0
43,284050,95,772,N,2572,11170,377500,377500,0.23026,Active,non-default,NJ,"56,772",0
32,274500,90,678,N,1672,3250,165000,134090,0.514462,Pay-off,non-default,SC,"39,326",1
36,181900,95,645,N,699,5025,47000,46640,0.139113,Pay-off,non-default,NY,"44,228",1
30,157000,100,643,N,0,4500,85000,85000,0,Pay-off,non-default,NC,"39,000",1
26,215150,80,667,N,1696,3360,215000,213165,0.504762,Pay-off,non-default,FL,"40,171",1
28,135565,95,718,N,1679,2100,128000,119500,0.799524,Active,non-default,MS,"33,659",1
37,147900,85,682,N,1087,2604,81500,79500,0.417435,Active,non-default,OH,"44,160",1
31,105000,100,706,Y,2207,3400,175000,172500,0.649118,Active,non-default,MI,"44,476",0
37,210000,79,668,N,2194,5025,90000,90000,0.436644,Pay-off,non-default,NY,"44,228",1
37,55000,71,641,N,3222,5972,186500,182950,0.539518,Active,non-default,FL,"40,171",0
33,223250,95,678,N,1695,3683,94000,93500,0.460223,Pay-off,non-default,AZ,"42,590",1
57,126350,95,741,N,1793,4785,154000,154000,0.374713,Active,non-default,NC,"39,000",0
26,124250,95,719,N,3061,4833,173000,168000,0.633354,Pay-off,non-default,TN,"38,550",0
32,119250,75,708,N,1751,14000,245000,119250,0.125071,Active,non-default,NY,"44,228",0
28,276000,80,572,Y,1322,2471,131000,131000,0.535006,Active,non-default,GA,"43,217",1
36,256000,80,627,N,0,5025,350000,350000,0,Pay-off,non-default,CA,"49,894",0
23,65500,100,713,N,2406,8000,270000,265000,0.30075,Pay-off,non-default,TX,"41,275",0
34,90000,90,761,N,1792,4365,83000,83000,0.410538,Active,non-default,TX,"41,275",1
45,280250,95,797,N,3507,10947,270000,270000,0.320362,Active,non-default,NC,"39,000",1
28,204725,95,627,N,1187,4464,165000,165000,0.265905,Pay-off,non-default,NC,"39,000",1
40,170000,70,588,N,1478,3544,127650,127650,0.417043,Active,non-default,NC,"39,000",1
27,148697,102,647,N,886,3055,63000,61800,0.290016,Pay-off,non-default,PA,"44,286",1
31,220277,90,699,N,5481,5025,225000,210000,1.090815,Active,non-default,FL,"40,171",0
25,150000,100,653,N,1329,2800,82500,82100,0.474643,Pay-off,non-default,FL,"40,171",1
32,322700,88,639,N,3381,5025,181000,180802,0.672878,Pay-off,non-default,PA,"44,286",1
34,122000,100,640,N,2214,4900,170000,160000,0.451837,Pay-off,non-default,NJ,"56,772",0
24,124000,100,662,N,1918,7332,80000,70000,0.261593,Active,non-default,PA,"44,286",1
26,249900,100,675,N,1219,2374,129800,129480,0.513479,Pay-off,non-default,NV,"46,984",1
43,173000,100,782,N,1026,2611,105000,105000,0.392953,Active,non-default,TN,"38,550",1
23,39500,100,732,N,1126,8435,128000,127500,0.133491,Pay-off,non-default,FL,"40,171",0
44,205650,100,661,Y,1118,4319,150000,145000,0.258856,Active,non-default,IL,"45,787",1
31,79900,100,667,N,2082,6666,225000,224900,0.312331,Pay-off,non-default,NV,"46,984",0
37,226000,94,571,N,1267,3267,126000,125600,0.387818,Pay-off,non-default,FL,"40,171",1
32,229930,83,610,Y,1557,3399,174000,155000,0.458076,Active,non-default,GA,"43,217",1
33,112950,90,734,N,5024,13195,210000,210000,0.38075,Pay-off,non-default,FL,"40,171",0
37,322700,95,752,N,1454,3571,110000,110000,0.407169,Active,non-default,MO,"43,988",1
25,99500,100,704,N,2251,5581,174000,172500,0.403333,Active,non-default,WI,"47,220",0
63,197500,100,659,N,575,2059,78000,78000,0.279262,Pay-off,non-default,CA,"49,894",1
30,268695,100,765,N,820,2333,80000,77000,0.351479,Active,non-default,IN,"43,003",1
21,40050,90,543,N,2863,8350,235000,217920,0.342874,Pay-off,non-default,TX,"41,275",0
48,92900,100,688,N,3883,7060,186000,186000,0.55,Pay-off,non-default,FL,"40,171",0
40,152500,100,719,N,867,4834,100000,85000,0.179355,Pay-off,non-default,IL,"45,787",1
27,165000,100,772,N,1643,6500,249500,249500,0.252769,Active,non-default,CA,"49,894",0
41,310000,80,688,N,0,5025,103000,103000,0,Active,non-default,OK,"38,281",1
28,289000,100,632,N,0,5025,186000,186000,0,Pay-off,non-default,FL,"40,171",1
27,348000,80,776,N,989,2166,85500,85500,0.456602,Active,non-default,AR,"33,948",1
27,95100,100,772,N,1568,3581,139900,139900,0.437867,Pay-off,non-default,KY,"37,396",0
33,87000,100,682,N,1284,5251,168000,168000,0.244525,Pay-off,non-default,NJ,"56,772",0
41,248167,102,695,Y,1526,3640,87000,86000,0.419231,Active,non-default,MI,"44,476",1
32,204000,80,621,Y,1572,5500,163000,156687,0.285818,Active,non-default,NC,"39,000",1
41,204402,95,719,Y,1098,2773,78000,77150,0.395961,Active,non-default,TX,"41,275",1
34,152000,95,727,N,2532,3928,160000,157600,0.644603,Active,non-default,TX,"41,275",0
